total_timesteps,iterations,ep_len_mean,ep_rew_mean,fps,time_elapsed
550784,4303,10.09,4.546,4765,115.6
550912,4304,10.1,4.47,4763,115.6
551040,4305,10.12,4.388,4762,115.7
551168,4306,10.12,4.313,4761,115.8
551296,4307,10.11,4.314,4760,115.8
551424,4308,10.11,4.384,4758,115.9
551552,4309,10.09,4.396,4757,115.9
551680,4310,10.08,4.497,4756,116.0
551808,4311,10.12,4.368,4755,116.0
551936,4312,10.1,4.38,4753,116.1
552064,4313,10.1,4.33,4752,116.2
552192,4314,10.12,4.338,4751,116.2
552320,4315,10.14,4.266,4750,116.3
552448,4316,10.14,4.326,4748,116.3
552576,4317,10.15,4.295,4747,116.4
552704,4318,10.12,4.303,4746,116.5
552832,4319,10.12,4.343,4744,116.5
552960,4320,10.13,4.407,4743,116.6
553088,4321,10.1,4.545,4742,116.6
553216,4322,10.1,4.49,4741,116.7
553344,4323,10.07,4.538,4739,116.7
553472,4324,10.08,4.522,4738,116.8
553600,4325,10.1,4.47,4737,116.9
553728,4326,10.1,4.56,4736,116.9
553856,4327,10.07,4.668,4734,117.0
553984,4328,10.06,4.604,4733,117.0
554112,4329,10.06,4.449,4732,117.1
554240,4330,10.06,4.574,4730,117.2
554368,4331,10.06,4.624,4729,117.2
554496,4332,10.04,4.591,4728,117.3
554624,4333,10.02,4.573,4726,117.3
554752,4334,10.02,4.563,4725,117.4
554880,4335,10.02,4.443,4724,117.4
555008,4336,10.03,4.472,4723,117.5
555136,4337,10.03,4.557,4721,117.6
555264,4338,10.03,4.502,4720,117.6
555392,4339,10.02,4.598,4719,117.7
555520,4340,10.04,4.501,4718,117.7
555648,4341,10.04,4.596,4716,117.8
555776,4342,10.04,4.611,4715,117.9
555904,4343,10.05,4.7,4713,117.9
556032,4344,10.04,4.636,4712,118.0
556160,4345,10.05,4.635,4711,118.0
556288,4346,10.04,4.666,4710,118.1
556416,4347,10.06,4.549,4709,118.2
556544,4348,10.05,4.685,4707,118.2
556672,4349,10.05,4.595,4706,118.3
556800,4350,10.07,4.553,4705,118.3
556928,4351,10.06,4.579,4703,118.4
557056,4352,10.07,4.648,4702,118.5
557184,4353,10.06,4.644,4701,118.5
557312,4354,10.07,4.578,4700,118.6
557440,4355,10.08,4.642,4698,118.6
557568,4356,10.07,4.598,4697,118.7
557696,4357,10.07,4.613,4696,118.8
557824,4358,10.07,4.568,4695,118.8
557952,4359,10.07,4.493,4693,118.9
558080,4360,10.08,4.382,4692,118.9
558208,4361,10.08,4.327,4691,119.0
558336,4362,10.06,4.489,4690,119.0
558464,4363,10.06,4.479,4689,119.1
558592,4364,10.06,4.429,4687,119.2
558720,4365,10.07,4.413,4686,119.2
558848,4366,10.08,4.437,4685,119.3
558976,4367,10.07,4.528,4684,119.3
559104,4368,10.05,4.595,4683,119.4
559232,4369,10.05,4.62,4681,119.4
559360,4370,10.04,4.486,4680,119.5
559488,4371,10.05,4.475,4679,119.6
559616,4372,10.05,4.445,4678,119.6
559744,4373,10.06,4.454,4677,119.7
559872,4374,10.06,4.439,4675,119.7
560000,4375,10.06,4.434,4672,119.9
560128,4376,10.08,4.412,4670,119.9
560256,4377,10.09,4.406,4669,120.0
560384,4378,10.09,4.456,4668,120.0
560512,4379,10.1,4.385,4667,120.1
560640,4380,10.1,4.445,4666,120.1
560768,4381,10.07,4.433,4665,120.2
560896,4382,10.06,4.464,4663,120.3
561024,4383,10.06,4.434,4662,120.3
561152,4384,10.05,4.37,4661,120.4
561280,4385,10.04,4.456,4660,120.4
561408,4386,10.04,4.566,4659,120.5
561536,4387,10.04,4.621,4657,120.6
561664,4388,10.04,4.631,4656,120.6
561792,4389,10.08,4.572,4655,120.7
561920,4390,10.09,4.531,4654,120.7
562048,4391,10.09,4.561,4653,120.8
562176,4392,10.08,4.642,4651,120.8
562304,4393,10.09,4.571,4650,120.9
562432,4394,10.09,4.451,4649,121.0
562560,4395,10.08,4.477,4648,121.0
562688,4396,10.07,4.368,4647,121.1
562816,4397,10.05,4.425,4646,121.1
562944,4398,10.07,4.358,4644,121.2
563072,4399,10.09,4.376,4643,121.3
563200,4400,10.1,4.4,4642,121.3
563328,4401,10.1,4.485,4641,121.4
563456,4402,10.1,4.53,4639,121.4
563584,4403,10.11,4.519,4638,121.5
563712,4404,10.13,4.597,4637,121.6
563840,4405,10.12,4.678,4636,121.6
563968,4406,10.1,4.735,4634,121.7
564096,4407,10.08,4.732,4633,121.7
564224,4408,10.07,4.653,4632,121.8
564352,4409,10.08,4.567,4631,121.9
564480,4410,10.08,4.547,4630,121.9
564608,4411,10.1,4.48,4629,122.0
564736,4412,10.08,4.557,4628,122.0
564864,4413,10.09,4.546,4626,122.1
564992,4414,10.1,4.56,4625,122.1
565120,4415,10.11,4.539,4624,122.2
565248,4416,10.11,4.524,4623,122.3
565376,4417,10.12,4.508,4622,122.3
565504,4418,10.1,4.595,4620,122.4
565632,4419,10.1,4.645,4619,122.4
565760,4420,10.12,4.513,4618,122.5
565888,4421,10.11,4.489,4617,122.6
566016,4422,10.1,4.515,4616,122.6
566144,4423,10.11,4.524,4615,122.7
566272,4424,10.12,4.488,4614,122.7
566400,4425,10.12,4.438,4612,122.8
566528,4426,10.12,4.473,4611,122.8
566656,4427,10.11,4.509,4610,122.9
566784,4428,10.1,4.475,4609,123.0
566912,4429,10.1,4.46,4608,123.0
567040,4430,10.09,4.481,4606,123.1
567168,4431,10.09,4.401,4605,123.1
567296,4432,10.07,4.408,4604,123.2
567424,4433,10.07,4.473,4603,123.3
567552,4434,10.08,4.452,4602,123.3
567680,4435,10.07,4.453,4601,123.4
567808,4436,10.06,4.594,4600,123.4
567936,4437,10.07,4.693,4598,123.5
568064,4438,10.07,4.663,4597,123.6
568192,4439,10.07,4.823,4596,123.6
568320,4440,10.07,4.853,4595,123.7
568448,4441,10.08,4.767,4594,123.7
568576,4442,10.08,4.752,4593,123.8
568704,4443,10.11,4.624,4592,123.8
568832,4444,10.12,4.518,4590,123.9
568960,4445,10.11,4.459,4589,124.0
569088,4446,10.13,4.392,4588,124.0
569216,4447,10.13,4.377,4587,124.1
569344,4448,10.14,4.396,4586,124.1
569472,4449,10.11,4.539,4585,124.2
569600,4450,10.11,4.514,4584,124.3
569728,4451,10.08,4.567,4583,124.3
569856,4452,10.1,4.545,4581,124.4
569984,4453,10.1,4.545,4580,124.4
570112,4454,10.1,4.52,4577,124.5
570240,4455,10.1,4.535,4576,124.6
570368,4456,10.09,4.556,4575,124.7
570496,4457,10.09,4.536,4573,124.7
570624,4458,10.13,4.432,4572,124.8
570752,4459,10.13,4.542,4571,124.8
570880,4460,10.12,4.553,4570,124.9
571008,4461,10.11,4.629,4569,125.0
571136,4462,10.11,4.654,4568,125.0
571264,4463,10.1,4.625,4567,125.1
571392,4464,10.11,4.594,4566,125.1
571520,4465,10.12,4.528,4564,125.2
571648,4466,10.09,4.636,4563,125.3
571776,4467,10.1,4.535,4562,125.3
571904,4468,10.1,4.585,4561,125.4
572032,4469,10.1,4.565,4560,125.4
572160,4470,10.08,4.497,4559,125.5
572288,4471,10.09,4.501,4558,125.6
572416,4472,10.11,4.564,4556,125.6
572544,4473,10.09,4.626,4555,125.7
572672,4474,10.09,4.626,4554,125.7
572800,4475,10.08,4.707,4553,125.8
572928,4476,10.09,4.616,4552,125.9
573056,4477,10.09,4.576,4551,125.9
573184,4478,10.11,4.629,4549,126.0
573312,4479,10.12,4.593,4548,126.0
573440,4480,10.11,4.599,4547,126.1
573568,4481,10.14,4.511,4546,126.2
573696,4482,10.14,4.451,4545,126.2
573824,4483,10.12,4.488,4544,126.3
573952,4484,10.12,4.568,4543,126.3
574080,4485,10.11,4.579,4542,126.4
574208,4486,10.09,4.656,4540,126.5
574336,4487,10.09,4.651,4539,126.5
574464,4488,10.1,4.64,4538,126.6
574592,4489,10.07,4.773,4537,126.6
574720,4490,10.07,4.773,4536,126.7
574848,4491,10.1,4.695,4535,126.7
574976,4492,10.1,4.64,4534,126.8
575104,4493,10.12,4.728,4533,126.9
575232,4494,10.14,4.616,4532,126.9
575360,4495,10.15,4.605,4530,127.0
575488,4496,10.12,4.583,4529,127.1
575616,4497,10.14,4.606,4528,127.1
575744,4498,10.14,4.626,4526,127.2
575872,4499,10.11,4.699,4525,127.2
576000,4500,10.12,4.618,4524,127.3
576128,4501,10.11,4.584,4523,127.4
576256,4502,10.09,4.651,4522,127.4
576384,4503,10.06,4.719,4521,127.5
576512,4504,10.09,4.721,4520,127.5
576640,4505,10.06,4.769,4519,127.6
576768,4506,10.06,4.714,4517,127.7
576896,4507,10.08,4.742,4516,127.7
577024,4508,10.08,4.697,4515,127.8
577152,4509,10.07,4.668,4514,127.8
577280,4510,10.13,4.522,4513,127.9
577408,4511,10.15,4.435,4512,128.0
577536,4512,10.14,4.336,4511,128.0
577664,4513,10.15,4.34,4510,128.1
577792,4514,10.16,4.369,4509,128.1
577920,4515,10.14,4.401,4508,128.2
578048,4516,10.15,4.355,4507,128.3
578176,4517,10.14,4.311,4505,128.3
578304,4518,10.13,4.402,4504,128.4
578432,4519,10.12,4.438,4503,128.4
578560,4520,10.12,4.538,4502,128.5
578688,4521,10.13,4.492,4501,128.6
578816,4522,10.11,4.549,4500,128.6
578944,4523,10.13,4.552,4499,128.7
579072,4524,10.12,4.598,4498,128.7
579200,4525,10.11,4.744,4497,128.8
579328,4526,10.1,4.65,4496,128.9
579456,4527,10.09,4.701,4494,128.9
579584,4528,10.09,4.636,4493,129.0
579712,4529,10.09,4.681,4492,129.0
579840,4530,10.11,4.534,4491,129.1
579968,4531,10.09,4.491,4490,129.2
580096,4532,10.1,4.515,4487,129.3
580224,4533,10.11,4.559,4485,129.3
580352,4534,10.11,4.524,4484,129.4
580480,4535,10.1,4.445,4483,129.5
580608,4536,10.12,4.473,4482,129.5
580736,4537,10.11,4.409,4481,129.6
580864,4538,10.1,4.525,4480,129.6
580992,4539,10.11,4.559,4479,129.7
581120,4540,10.09,4.551,4478,129.8
581248,4541,10.1,4.48,4477,129.8
581376,4542,10.1,4.57,4476,129.9
581504,4543,10.09,4.691,4475,129.9
581632,4544,10.09,4.616,4474,130.0
581760,4545,10.09,4.676,4472,130.1
581888,4546,10.1,4.575,4471,130.1
582016,4547,10.1,4.57,4470,130.2
582144,4548,10.1,4.65,4469,130.2
582272,4549,10.09,4.681,4468,130.3
582400,4550,10.1,4.64,4467,130.4
582528,4551,10.09,4.661,4466,130.4
582656,4552,10.08,4.707,4465,130.5
582784,4553,10.07,4.623,4464,130.5
582912,4554,10.07,4.603,4463,130.6
583040,4555,10.06,4.664,4462,130.7
583168,4556,10.06,4.604,4461,130.7
583296,4557,10.06,4.529,4460,130.8
583424,4558,10.1,4.485,4459,130.8
583552,4559,10.15,4.365,4458,130.9
583680,4560,10.16,4.344,4457,131.0
583808,4561,10.15,4.39,4456,131.0
583936,4562,10.14,4.461,4455,131.1
584064,4563,10.15,4.35,4454,131.1
584192,4564,10.16,4.324,4453,131.2
584320,4565,10.15,4.41,4452,131.2
584448,4566,10.12,4.438,4451,131.3
584576,4567,10.09,4.521,4449,131.4
584704,4568,10.12,4.393,4449,131.4
584832,4569,10.14,4.331,4448,131.5
584960,4570,10.15,4.375,4446,131.5
585088,4571,10.14,4.431,4446,131.6
585216,4572,10.17,4.418,4444,131.7
585344,4573,10.16,4.344,4443,131.7
585472,4574,10.18,4.317,4442,131.8
585600,4575,10.16,4.349,4441,131.8
585728,4576,10.14,4.536,4440,131.9
585856,4577,10.15,4.595,4439,132.0
585984,4578,10.18,4.462,4438,132.0
586112,4579,10.18,4.507,4437,132.1
586240,4580,10.15,4.56,4436,132.1
586368,4581,10.15,4.625,4435,132.2
586496,4582,10.12,4.653,4434,132.2
586624,4583,10.12,4.683,4433,132.3
586752,4584,10.15,4.6,4432,132.4
586880,4585,10.14,4.606,4431,132.4
587008,4586,10.11,4.609,4430,132.5
587136,4587,10.14,4.491,4429,132.5
587264,4588,10.17,4.468,4428,132.6
587392,4589,10.17,4.543,4427,132.7
587520,4590,10.17,4.588,4426,132.7
587648,4591,10.17,4.518,4425,132.8
587776,4592,10.13,4.622,4424,132.8
587904,4593,10.14,4.586,4423,132.9
588032,4594,10.16,4.649,4422,133.0
588160,4595,10.11,4.784,4421,133.0
588288,4596,10.1,4.82,4420,133.1
588416,4597,10.11,4.719,4419,133.1
588544,4598,10.12,4.598,4418,133.2
588672,4599,10.11,4.649,4417,133.3
588800,4600,10.14,4.496,4416,133.3
588928,4601,10.1,4.63,4415,133.4
589056,4602,10.08,4.597,4414,133.4
589184,4603,10.09,4.611,4413,133.5
589312,4604,10.1,4.55,4412,133.6
589440,4605,10.08,4.652,4411,133.6
589568,4606,10.09,4.656,4410,133.7
589696,4607,10.11,4.614,4409,133.7
589824,4608,10.1,4.71,4408,133.8
589952,4609,10.13,4.542,4407,133.8
590080,4610,10.12,4.478,4404,134.0
590208,4611,10.12,4.518,4403,134.0
590336,4612,10.13,4.582,4402,134.1
590464,4613,10.13,4.592,4401,134.2
590592,4614,10.12,4.613,4400,134.2
590720,4615,10.11,4.689,4399,134.3
590848,4616,10.1,4.635,4398,134.3
590976,4617,10.07,4.873,4397,134.4
591104,4618,10.09,4.871,4396,134.5
591232,4619,10.09,4.791,4395,134.5
591360,4620,10.11,4.704,4394,134.6
591488,4621,10.13,4.687,4393,134.6
591616,4622,10.12,4.718,4392,134.7
591744,4623,10.12,4.643,4391,134.8
591872,4624,10.13,4.667,4390,134.8
592000,4625,10.13,4.627,4389,134.9
592128,4626,10.12,4.563,4388,134.9
592256,4627,10.11,4.604,4387,135.0
592384,4628,10.07,4.638,4386,135.0
592512,4629,10.07,4.613,4385,135.1
592640,4630,10.1,4.535,4384,135.2
592768,4631,10.18,4.392,4383,135.2
592896,4632,10.2,4.38,4382,135.3
593024,4633,10.22,4.373,4381,135.3
593152,4634,10.24,4.391,4380,135.4
593280,4635,10.25,4.39,4379,135.5
593408,4636,10.27,4.378,4378,135.5
593536,4637,10.29,4.356,4377,135.6
593664,4638,10.25,4.485,4376,135.6
593792,4639,10.17,4.598,4375,135.7
593920,4640,10.18,4.537,4374,135.8
594048,4641,10.18,4.457,4373,135.8
594176,4642,10.16,4.504,4372,135.9
594304,4643,10.15,4.49,4371,135.9
594432,4644,10.15,4.52,4370,136.0
594560,4645,10.13,4.537,4369,136.1
594688,4646,10.14,4.526,4368,136.1
594816,4647,10.14,4.581,4367,136.2
594944,4648,10.11,4.649,4366,136.2
595072,4649,10.09,4.741,4365,136.3
595200,4650,10.11,4.634,4364,136.4
595328,4651,10.09,4.716,4364,136.4
595456,4652,10.1,4.625,4363,136.5
595584,4653,10.11,4.579,4362,136.5
595712,4654,10.1,4.635,4361,136.6
595840,4655,10.09,4.616,4360,136.7
595968,4656,10.09,4.611,4359,136.7
596096,4657,10.08,4.627,4358,136.8
596224,4658,10.06,4.734,4357,136.8
596352,4659,10.06,4.654,4356,136.9
596480,4660,10.05,4.69,4355,137.0
596608,4661,10.04,4.721,4354,137.0
596736,4662,10.04,4.711,4353,137.1
596864,4663,10.04,4.666,4352,137.1
596992,4664,10.05,4.695,4351,137.2
597120,4665,10.05,4.805,4350,137.2
597248,4666,10.05,4.865,4349,137.3
597376,4667,10.06,4.919,4348,137.4
597504,4668,10.07,4.948,4347,137.4
597632,4669,10.08,4.932,4346,137.5
597760,4670,10.08,4.872,4345,137.5
597888,4671,10.08,4.827,4345,137.6
598016,4672,10.08,4.792,4344,137.7
598144,4673,10.08,4.677,4343,137.7
598272,4674,10.07,4.543,4342,137.8
598400,4675,10.06,4.479,4341,137.8
598528,4676,10.06,4.489,4340,137.9
598656,4677,10.06,4.509,4339,138.0
598784,4678,10.09,4.536,4338,138.0
598912,4679,10.1,4.53,4337,138.1
599040,4680,10.13,4.492,4336,138.1
599168,4681,10.14,4.546,4335,138.2
599296,4682,10.15,4.635,4334,138.3
599424,4683,10.15,4.665,4333,138.3
599552,4684,10.13,4.702,4332,138.4
599680,4685,10.13,4.737,4331,138.4
599808,4686,10.12,4.743,4330,138.5
599936,4687,10.11,4.809,4330,138.6
600064,4688,10.08,4.887,4326,138.7
600192,4689,10.08,4.832,4325,138.7
600320,4690,10.09,4.731,4324,138.8
600448,4691,10.09,4.716,4324,138.9
600576,4692,10.09,4.696,4322,138.9
600704,4693,10.07,4.743,4321,139.0
600832,4694,10.06,4.764,4320,139.1
600960,4695,10.07,4.773,4319,139.1
601088,4696,10.06,4.829,4318,139.2
601216,4697,10.06,4.849,4317,139.2
601344,4698,10.04,4.941,4316,139.3
601472,4699,10.03,4.962,4315,139.4
601600,4700,10.03,4.807,4314,139.4
601728,4701,10.04,4.731,4313,139.5
601856,4702,10.05,4.715,4312,139.5
601984,4703,10.05,4.65,4311,139.6
602112,4704,10.05,4.61,4311,139.7
602240,4705,10.05,4.53,4310,139.7
602368,4706,10.08,4.397,4309,139.8
602496,4707,10.08,4.482,4308,139.8
602624,4708,10.08,4.597,4307,139.9
602752,4709,10.1,4.635,4306,140.0
602880,4710,10.1,4.595,4305,140.0
603008,4711,10.1,4.57,4304,140.1
603136,4712,10.1,4.55,4303,140.1
603264,4713,10.12,4.523,4302,140.2
603392,4714,10.09,4.651,4302,140.3
603520,4715,10.09,4.621,4301,140.3
603648,4716,10.09,4.606,4300,140.4
603776,4717,10.08,4.667,4299,140.4
603904,4718,10.07,4.758,4298,140.5
604032,4719,10.08,4.842,4297,140.6
604160,4720,10.09,4.886,4296,140.6
604288,4721,10.09,4.831,4295,140.7
604416,4722,10.1,4.81,4294,140.7
604544,4723,10.1,4.74,4293,140.8
604672,4724,10.09,4.701,4293,140.8
604800,4725,10.08,4.682,4292,140.9
604928,4726,10.08,4.692,4291,141.0
605056,4727,10.08,4.657,4290,141.0
605184,4728,10.06,4.774,4289,141.1
605312,4729,10.07,4.803,4288,141.1
605440,4730,10.07,4.743,4287,141.2
605568,4731,10.06,4.724,4286,141.3
605696,4732,10.06,4.814,4285,141.3
605824,4733,10.07,4.858,4284,141.4
605952,4734,10.07,4.838,4283,141.4
606080,4735,10.08,4.752,4283,141.5
606208,4736,10.08,4.697,4282,141.6
606336,4737,10.05,4.8,4281,141.6
606464,4738,10.06,4.734,4280,141.7
606592,4739,10.08,4.712,4279,141.7
606720,4740,10.1,4.685,4278,141.8
606848,4741,10.1,4.645,4277,141.9
606976,4742,10.1,4.67,4276,141.9
607104,4743,10.09,4.676,4275,142.0
607232,4744,10.08,4.647,4275,142.0
607360,4745,10.08,4.642,4274,142.1
607488,4746,10.09,4.721,4273,142.2
607616,4747,10.08,4.792,4272,142.2
607744,4748,10.07,4.748,4271,142.3
607872,4749,10.09,4.711,4270,142.3
608000,4750,10.1,4.665,4269,142.4
608128,4751,10.11,4.719,4268,142.5
608256,4752,10.13,4.762,4267,142.5
608384,4753,10.12,4.768,4266,142.6
608512,4754,10.1,4.73,4265,142.6
608640,4755,10.12,4.628,4265,142.7
608768,4756,10.12,4.658,4264,142.8
608896,4757,10.1,4.685,4263,142.8
609024,4758,10.11,4.629,4262,142.9
609152,4759,10.13,4.602,4261,142.9
609280,4760,10.12,4.598,4260,143.0
609408,4761,10.13,4.552,4259,143.1
609536,4762,10.14,4.596,4258,143.1
609664,4763,10.11,4.689,4257,143.2
609792,4764,10.11,4.634,4256,143.2
609920,4765,10.09,4.711,4256,143.3
610048,4766,10.09,4.716,4253,143.4
610176,4767,10.07,4.778,4252,143.5
610304,4768,10.06,4.799,4251,143.5
610432,4769,10.06,4.804,4250,143.6
610560,4770,10.07,4.853,4249,143.7
610688,4771,10.06,4.874,4248,143.7
610816,4772,10.06,4.884,4247,143.8
610944,4773,10.06,4.879,4247,143.9
611072,4774,10.05,4.96,4246,143.9
611200,4775,10.05,4.92,4245,144.0
611328,4776,10.06,4.849,4244,144.0
611456,4777,10.05,4.875,4243,144.1
611584,4778,10.05,4.775,4242,144.2
611712,4779,10.05,4.805,4241,144.2
611840,4780,10.06,4.779,4240,144.3
611968,4781,10.06,4.719,4239,144.3
612096,4782,10.08,4.662,4239,144.4
612224,4783,10.08,4.697,4238,144.4
612352,4784,10.08,4.692,4237,144.5
612480,4785,10.11,4.639,4236,144.6
612608,4786,10.1,4.7,4235,144.6
612736,4787,10.1,4.72,4234,144.7
612864,4788,10.1,4.755,4233,144.7
612992,4789,10.09,4.771,4233,144.8
613120,4790,10.08,4.737,4232,144.9
613248,4791,10.05,4.76,4231,144.9
613376,4792,10.05,4.76,4230,145.0
613504,4793,10.02,4.848,4229,145.0
613632,4794,10.03,4.817,4228,145.1
613760,4795,10.03,4.732,4228,145.2
613888,4796,10.06,4.659,4227,145.2
614016,4797,10.08,4.667,4226,145.3
614144,4798,10.08,4.637,4225,145.3
614272,4799,10.1,4.71,4224,145.4
614400,4800,10.1,4.745,4223,145.5
614528,4801,10.09,4.726,4222,145.5
614656,4802,10.09,4.751,4221,145.6
614784,4803,10.1,4.735,4221,145.6
614912,4804,10.08,4.812,4220,145.7
615040,4805,10.08,4.792,4219,145.8
615168,4806,10.06,4.894,4218,145.8
615296,4807,10.05,4.81,4217,145.9
615424,4808,10.06,4.804,4216,145.9
615552,4809,10.09,4.736,4216,146.0
615680,4810,10.09,4.706,4215,146.1
615808,4811,10.08,4.762,4214,146.1
615936,4812,10.05,4.815,4213,146.2
616064,4813,10.04,4.856,4212,146.2
616192,4814,10.05,4.8,4211,146.3
616320,4815,10.06,4.844,4211,146.4
616448,4816,10.04,4.841,4210,146.4
616576,4817,10.02,4.848,4209,146.5
616704,4818,10.03,4.882,4208,146.5
616832,4819,10.05,4.825,4207,146.6
616960,4820,10.05,4.735,4206,146.7
617088,4821,10.05,4.705,4206,146.7
617216,4822,10.05,4.72,4205,146.8
617344,4823,10.05,4.63,4204,146.8
617472,4824,10.09,4.551,4203,146.9
617600,4825,10.09,4.561,4202,146.9
617728,4826,10.06,4.579,4202,147.0
617856,4827,10.06,4.614,4201,147.1
617984,4828,10.07,4.633,4200,147.1
618112,4829,10.08,4.562,4199,147.2
618240,4830,10.08,4.572,4198,147.2
618368,4831,10.08,4.632,4197,147.3
618496,4832,10.05,4.66,4197,147.4
618624,4833,10.06,4.659,4196,147.4
618752,4834,10.06,4.659,4195,147.5
618880,4835,10.08,4.577,4194,147.5
619008,4836,10.07,4.563,4193,147.6
619136,4837,10.05,4.58,4193,147.7
619264,4838,10.06,4.534,4192,147.7
619392,4839,10.05,4.55,4191,147.8
619520,4840,10.06,4.589,4190,147.8
619648,4841,10.07,4.628,4189,147.9
619776,4842,10.06,4.639,4188,148.0
619904,4843,10.07,4.543,4188,148.0
620032,4844,10.07,4.588,4185,148.1
620160,4845,10.07,4.653,4184,148.2
620288,4846,10.1,4.57,4183,148.3
620416,4847,10.11,4.594,4182,148.3
620544,4848,10.09,4.576,4182,148.4
620672,4849,10.08,4.552,4181,148.4
620800,4850,10.1,4.47,4180,148.5
620928,4851,10.09,4.586,4179,148.6
621056,4852,10.09,4.666,4178,148.6
621184,4853,10.11,4.624,4177,148.7
621312,4854,10.09,4.701,4177,148.7
621440,4855,10.11,4.649,4176,148.8
621568,4856,10.11,4.719,4175,148.9
621696,4857,10.13,4.667,4174,148.9
621824,4858,10.11,4.689,4174,149.0
621952,4859,10.1,4.63,4173,149.0
622080,4860,10.1,4.62,4172,149.1
622208,4861,10.09,4.636,4171,149.2
622336,4862,10.1,4.63,4170,149.2
622464,4863,10.08,4.712,4169,149.3
622592,4864,10.11,4.704,4169,149.3
622720,4865,10.1,4.77,4168,149.4
622848,4866,10.1,4.79,4167,149.5
622976,4867,10.1,4.79,4166,149.5
623104,4868,10.1,4.785,4165,149.6
623232,4869,10.1,4.805,4165,149.6
623360,4870,10.1,4.81,4164,149.7
623488,4871,10.09,4.706,4163,149.7
623616,4872,10.08,4.712,4162,149.8
623744,4873,10.06,4.804,4161,149.9
623872,4874,10.08,4.752,4161,149.9
624000,4875,10.08,4.817,4160,150.0
624128,4876,10.09,4.711,4159,150.0
624256,4877,10.08,4.732,4158,150.1
624384,4878,10.06,4.704,4157,150.2
624512,4879,10.07,4.768,4157,150.2
624640,4880,10.06,4.839,4156,150.3
624768,4881,10.06,4.709,4155,150.3
624896,4882,10.07,4.748,4154,150.4
625024,4883,10.07,4.808,4153,150.5
625152,4884,10.06,4.834,4152,150.5
625280,4885,10.08,4.807,4152,150.6
625408,4886,10.09,4.816,4151,150.7
625536,4887,10.08,4.802,4150,150.7
625664,4888,10.1,4.78,4149,150.8
625792,4889,10.09,4.881,4148,150.8
625920,4890,10.07,4.918,4148,150.9
626048,4891,10.07,4.828,4146,151.0
626176,4892,10.07,4.848,4145,151.0
626304,4893,10.07,4.783,4145,151.1
626432,4894,10.08,4.827,4144,151.2
626560,4895,10.07,4.833,4143,151.2
626688,4896,10.05,4.815,4142,151.3
626816,4897,10.08,4.677,4141,151.3
626944,4898,10.07,4.673,4141,151.4
627072,4899,10.08,4.687,4140,151.5
627200,4900,10.09,4.661,4139,151.5
627328,4901,10.1,4.65,4138,151.6
627456,4902,10.11,4.579,4138,151.6
627584,4903,10.12,4.453,4137,151.7
627712,4904,10.13,4.492,4136,151.8
627840,4905,10.12,4.563,4135,151.8
627968,4906,10.12,4.518,4134,151.9
628096,4907,10.12,4.478,4134,151.9
628224,4908,10.11,4.459,4133,152.0
628352,4909,10.1,4.45,4132,152.0
628480,4910,10.09,4.501,4131,152.1
628608,4911,10.08,4.467,4131,152.2
628736,4912,10.06,4.439,4130,152.2
628864,4913,10.05,4.445,4129,152.3
628992,4914,10.06,4.424,4128,152.3
629120,4915,10.07,4.458,4128,152.4
629248,4916,10.06,4.514,4127,152.5
629376,4917,10.09,4.526,4126,152.5
629504,4918,10.07,4.623,4125,152.6
629632,4919,10.07,4.728,4125,152.6
629760,4920,10.07,4.728,4124,152.7
629888,4921,10.07,4.733,4123,152.8
630016,4922,10.05,4.895,4121,152.9
630144,4923,10.07,4.803,4120,152.9
630272,4924,10.07,4.788,4119,153.0
630400,4925,10.05,4.825,4118,153.1
630528,4926,10.06,4.784,4118,153.1
630656,4927,10.06,4.714,4117,153.2
630784,4928,10.06,4.664,4116,153.2
630912,4929,10.07,4.638,4115,153.3
631040,4930,10.06,4.624,4115,153.3
631168,4931,10.05,4.625,4114,153.4
631296,4932,10.04,4.576,4113,153.5
631424,4933,10.04,4.546,4112,153.5
631552,4934,10.04,4.551,4112,153.6
631680,4935,10.04,4.581,4111,153.6
631808,4936,10.04,4.566,4110,153.7
631936,4937,10.04,4.541,4109,153.8
632064,4938,10.04,4.526,4109,153.8
632192,4939,10.06,4.524,4108,153.9
632320,4940,10.08,4.532,4107,153.9
632448,4941,10.08,4.532,4106,154.0
632576,4942,10.07,4.643,4106,154.1
632704,4943,10.1,4.645,4105,154.1
632832,4944,10.12,4.638,4104,154.2
632960,4945,10.12,4.663,4103,154.2
633088,4946,10.11,4.689,4103,154.3
633216,4947,10.1,4.775,4102,154.4
633344,4948,10.1,4.77,4101,154.4
633472,4949,10.11,4.794,4100,154.5
633600,4950,10.12,4.728,4100,154.5
633728,4951,10.08,4.757,4099,154.6
633856,4952,10.07,4.788,4098,154.7
633984,4953,10.07,4.823,4097,154.7
634112,4954,10.07,4.743,4097,154.8
634240,4955,10.05,4.76,4096,154.8
634368,4956,10.08,4.707,4095,154.9
634496,4957,10.08,4.667,4094,154.9
634624,4958,10.07,4.683,4094,155.0
634752,4959,10.07,4.713,4093,155.1
634880,4960,10.08,4.657,4092,155.1
635008,4961,10.08,4.672,4091,155.2
635136,4962,10.08,4.692,4091,155.2
635264,4963,10.09,4.661,4090,155.3
635392,4964,10.06,4.719,4089,155.4
635520,4965,10.08,4.687,4088,155.4
635648,4966,10.08,4.667,4088,155.5
