total_timesteps,iterations,ep_len_mean,ep_rew_mean,fps,time_elapsed
85120,665,8.19,-6.779,6408,13.3
85248,666,8.2,-6.8,6409,13.3
85376,667,8.26,-6.926,6409,13.3
85504,668,8.25,-6.905,6410,13.3
85632,669,8.22,-6.822,6411,13.4
85760,670,8.19,-6.739,6412,13.4
85888,671,8.17,-6.717,6413,13.4
86016,672,8.17,-6.697,6414,13.4
86144,673,8.13,-6.613,6414,13.4
86272,674,8.14,-6.614,6416,13.4
86400,675,8.19,-6.699,6416,13.5
86528,676,8.22,-6.802,6418,13.5
86656,677,8.21,-6.781,6419,13.5
86784,678,8.24,-6.824,6419,13.5
86912,679,8.27,-6.887,6420,13.5
87040,680,8.24,-6.824,6421,13.6
87168,681,8.26,-6.886,6422,13.6
87296,682,8.24,-6.864,6423,13.6
87424,683,8.25,-6.885,6424,13.6
87552,684,8.24,-6.884,6424,13.6
87680,685,8.22,-6.842,6425,13.6
87808,686,8.24,-6.904,6426,13.7
87936,687,8.25,-6.905,6427,13.7
88064,688,8.25,-6.905,6428,13.7
88192,689,8.28,-6.968,6429,13.7
88320,690,8.29,-6.989,6430,13.7
88448,691,8.3,-7.01,6431,13.8
88576,692,8.29,-6.969,6432,13.8
88704,693,8.25,-6.905,6433,13.8
88832,694,8.21,-6.821,6434,13.8
88960,695,8.18,-6.718,6434,13.8
89088,696,8.19,-6.739,6435,13.8
89216,697,8.17,-6.677,6435,13.9
89344,698,8.17,-6.677,6436,13.9
89472,699,8.14,-6.634,6437,13.9
89600,700,8.15,-6.615,6438,13.9
89728,701,8.12,-6.572,6439,13.9
89856,702,8.17,-6.697,6439,14.0
89984,703,8.12,-6.612,6440,14.0
90112,704,8.11,-6.591,6430,14.0
90240,705,8.12,-6.612,6431,14.0
90368,706,8.17,-6.737,6431,14.1
90496,707,8.17,-6.757,6432,14.1
90624,708,8.11,-6.611,6433,14.1
90752,709,8.15,-6.695,6434,14.1
90880,710,8.18,-6.758,6435,14.1
91008,711,8.21,-6.821,6436,14.1
91136,712,8.19,-6.739,6436,14.2
91264,713,8.19,-6.739,6436,14.2
91392,714,8.2,-6.74,6437,14.2
91520,715,8.19,-6.739,6438,14.2
91648,716,8.19,-6.739,6439,14.2
91776,717,8.15,-6.655,6440,14.2
91904,718,8.17,-6.697,6441,14.3
92032,719,8.17,-6.697,6441,14.3
92160,720,8.19,-6.719,6442,14.3
92288,721,8.21,-6.781,6443,14.3
92416,722,8.21,-6.781,6444,14.3
92544,723,8.22,-6.802,6445,14.4
92672,724,8.23,-6.823,6445,14.4
92800,725,8.21,-6.781,6446,14.4
92928,726,8.22,-6.782,6447,14.4
93056,727,8.24,-6.824,6448,14.4
93184,728,8.25,-6.845,6449,14.4
93312,729,8.24,-6.824,6451,14.5
93440,730,8.26,-6.866,6451,14.5
93568,731,8.27,-6.927,6452,14.5
93696,732,8.23,-6.863,6452,14.5
93824,733,8.22,-6.822,6453,14.5
93952,734,8.2,-6.8,6454,14.6
94080,735,8.2,-6.8,6454,14.6
94208,736,8.2,-6.8,6455,14.6
94336,737,8.2,-6.8,6456,14.6
94464,738,8.17,-6.737,6457,14.6
94592,739,8.16,-6.716,6458,14.6
94720,740,8.12,-6.652,6459,14.7
94848,741,8.1,-6.61,6459,14.7
94976,742,8.14,-6.694,6459,14.7
95104,743,8.16,-6.736,6460,14.7
95232,744,8.16,-6.716,6461,14.7
95360,745,8.15,-6.695,6461,14.8
95488,746,8.17,-6.737,6462,14.8
95616,747,8.17,-6.737,6462,14.8
95744,748,8.15,-6.655,6462,14.8
95872,749,8.13,-6.613,6463,14.8
96000,750,8.11,-6.591,6463,14.9
96128,751,8.15,-6.675,6464,14.9
96256,752,8.18,-6.718,6464,14.9
96384,753,8.2,-6.76,6465,14.9
96512,754,8.21,-6.801,6465,14.9
96640,755,8.2,-6.76,6466,14.9
96768,756,8.19,-6.679,6466,15.0
96896,757,8.2,-6.7,6467,15.0
97024,758,8.15,-6.615,6467,15.0
97152,759,8.17,-6.657,6468,15.0
97280,760,8.18,-6.678,6469,15.0
97408,761,8.17,-6.697,6470,15.1
97536,762,8.15,-6.675,6471,15.1
97664,763,8.16,-6.716,6472,15.1
97792,764,8.19,-6.779,6472,15.1
97920,765,8.17,-6.737,6473,15.1
98048,766,8.19,-6.779,6474,15.1
98176,767,8.21,-6.801,6474,15.2
98304,768,8.23,-6.843,6475,15.2
98432,769,8.24,-6.844,6475,15.2
98560,770,8.22,-6.782,6476,15.2
98688,771,8.17,-6.637,6476,15.2
98816,772,8.13,-6.553,6477,15.3
98944,773,8.16,-6.596,6478,15.3
99072,774,8.13,-6.553,6479,15.3
99200,775,8.14,-6.574,6479,15.3
99328,776,8.12,-6.532,6480,15.3
99456,777,8.11,-6.551,6481,15.3
99584,778,8.13,-6.613,6481,15.4
99712,779,8.12,-6.592,6482,15.4
99840,780,8.1,-6.55,6483,15.4
99968,781,8.08,-6.508,6483,15.4
100096,782,8.09,-6.549,6472,15.5
100224,783,8.12,-6.612,6473,15.5
100352,784,8.13,-6.633,6474,15.5
100480,785,8.09,-6.569,6475,15.5
100608,786,8.09,-6.569,6475,15.5
100736,787,8.09,-6.569,6476,15.6
100864,788,8.08,-6.548,6476,15.6
100992,789,8.1,-6.59,6477,15.6
101120,790,8.09,-6.569,6478,15.6
101248,791,8.11,-6.631,6479,15.6
101376,792,8.13,-6.673,6479,15.6
101504,793,8.12,-6.652,6480,15.7
101632,794,8.12,-6.632,6481,15.7
101760,795,8.1,-6.59,6481,15.7
101888,796,8.08,-6.548,6482,15.7
102016,797,8.06,-6.506,6482,15.7
102144,798,8.05,-6.465,6483,15.8
102272,799,8.07,-6.507,6484,15.8
102400,800,8.07,-6.527,6485,15.8
102528,801,8.06,-6.506,6484,15.8
102656,802,8.07,-6.527,6485,15.8
102784,803,8.1,-6.57,6485,15.8
102912,804,8.09,-6.569,6486,15.9
103040,805,8.12,-6.632,6487,15.9
103168,806,8.12,-6.612,6487,15.9
103296,807,8.14,-6.654,6488,15.9
103424,808,8.15,-6.655,6488,15.9
103552,809,8.13,-6.613,6489,16.0
103680,810,8.14,-6.634,6490,16.0
103808,811,8.12,-6.572,6490,16.0
103936,812,8.09,-6.529,6491,16.0
104064,813,8.09,-6.529,6492,16.0
104192,814,8.09,-6.509,6492,16.0
104320,815,8.09,-6.529,6493,16.1
104448,816,8.09,-6.529,6494,16.1
104576,817,8.11,-6.571,6494,16.1
104704,818,8.11,-6.571,6495,16.1
104832,819,8.13,-6.613,6496,16.1
104960,820,8.1,-6.59,6496,16.2
105088,821,8.1,-6.59,6496,16.2
105216,822,8.1,-6.59,6497,16.2
105344,823,8.09,-6.589,6498,16.2
105472,824,8.11,-6.631,6499,16.2
105600,825,8.11,-6.631,6499,16.2
105728,826,8.13,-6.653,6499,16.3
105856,827,8.14,-6.674,6500,16.3
105984,828,8.17,-6.737,6501,16.3
106112,829,8.16,-6.716,6502,16.3
106240,830,8.16,-6.716,6503,16.3
106368,831,8.12,-6.632,6503,16.4
106496,832,8.14,-6.634,6503,16.4
106624,833,8.13,-6.633,6504,16.4
106752,834,8.11,-6.571,6505,16.4
106880,835,8.11,-6.571,6505,16.4
107008,836,8.1,-6.55,6506,16.4
107136,837,8.1,-6.55,6507,16.5
107264,838,8.13,-6.613,6507,16.5
107392,839,8.1,-6.55,6508,16.5
107520,840,8.1,-6.55,6509,16.5
107648,841,8.09,-6.529,6509,16.5
107776,842,8.12,-6.552,6510,16.6
107904,843,8.11,-6.531,6511,16.6
108032,844,8.13,-6.593,6511,16.6
108160,845,8.13,-6.593,6512,16.6
108288,846,8.15,-6.635,6513,16.6
108416,847,8.14,-6.594,6513,16.6
108544,848,8.13,-6.613,6514,16.7
108672,849,8.11,-6.571,6514,16.7
108800,850,8.09,-6.529,6515,16.7
108928,851,8.1,-6.55,6515,16.7
109056,852,8.09,-6.549,6516,16.7
109184,853,8.09,-6.589,6517,16.8
109312,854,8.09,-6.589,6517,16.8
109440,855,8.11,-6.631,6517,16.8
109568,856,8.13,-6.673,6518,16.8
109696,857,8.14,-6.694,6519,16.8
109824,858,8.17,-6.757,6519,16.8
109952,859,8.19,-6.799,6520,16.9
110080,860,8.18,-6.758,6511,16.9
110208,861,8.15,-6.695,6512,16.9
110336,862,8.15,-6.695,6512,16.9
110464,863,8.12,-6.592,6513,17.0
110592,864,8.09,-6.489,6513,17.0
110720,865,8.06,-6.426,6513,17.0
110848,866,8.06,-6.426,6514,17.0
110976,867,8.05,-6.405,6515,17.0
111104,868,8.05,-6.385,6515,17.1
111232,869,8.06,-6.386,6516,17.1
111360,870,8.06,-6.446,6516,17.1
111488,871,8.06,-6.446,6516,17.1
111616,872,8.07,-6.467,6517,17.1
111744,873,8.07,-6.467,6518,17.1
111872,874,8.07,-6.507,6518,17.2
112000,875,8.07,-6.527,6519,17.2
112128,876,8.05,-6.505,6520,17.2
112256,877,8.05,-6.505,6520,17.2
112384,878,8.07,-6.547,6521,17.2
112512,879,8.07,-6.547,6522,17.3
112640,880,8.08,-6.568,6522,17.3
112768,881,8.09,-6.589,6523,17.3
112896,882,8.11,-6.631,6523,17.3
113024,883,8.12,-6.652,6524,17.3
113152,884,8.1,-6.59,6524,17.3
113280,885,8.07,-6.507,6525,17.4
113408,886,8.08,-6.528,6526,17.4
113536,887,8.08,-6.528,6526,17.4
113664,888,8.05,-6.465,6527,17.4
113792,889,8.05,-6.465,6527,17.4
113920,890,8.06,-6.506,6528,17.5
114048,891,8.08,-6.548,6528,17.5
114176,892,8.06,-6.506,6529,17.5
114304,893,8.08,-6.528,6530,17.5
114432,894,8.11,-6.591,6530,17.5
114560,895,8.11,-6.591,6530,17.5
114688,896,8.09,-6.509,6531,17.6
114816,897,8.1,-6.51,6531,17.6
114944,898,8.1,-6.53,6532,17.6
115072,899,8.09,-6.509,6533,17.6
115200,900,8.05,-6.445,6533,17.6
115328,901,8.04,-6.424,6532,17.7
115456,902,8.08,-6.528,6533,17.7
115584,903,8.05,-6.505,6533,17.7
115712,904,8.05,-6.505,6534,17.7
115840,905,8.04,-6.464,6534,17.7
115968,906,8.07,-6.527,6535,17.7
116096,907,8.08,-6.548,6535,17.8
116224,908,8.07,-6.527,6536,17.8
116352,909,8.08,-6.548,6536,17.8
116480,910,8.1,-6.59,6537,17.8
116608,911,8.12,-6.632,6537,17.8
116736,912,8.1,-6.61,6537,17.9
116864,913,8.11,-6.611,6538,17.9
116992,914,8.11,-6.611,6538,17.9
117120,915,8.09,-6.569,6539,17.9
117248,916,8.1,-6.57,6540,17.9
117376,917,8.12,-6.612,6540,17.9
117504,918,8.13,-6.613,6540,18.0
117632,919,8.12,-6.592,6541,18.0
117760,920,8.13,-6.633,6542,18.0
117888,921,8.11,-6.591,6542,18.0
118016,922,8.11,-6.611,6543,18.0
118144,923,8.07,-6.527,6543,18.1
118272,924,8.05,-6.505,6543,18.1
118400,925,8.06,-6.526,6544,18.1
118528,926,8.05,-6.505,6545,18.1
118656,927,8.07,-6.547,6545,18.1
118784,928,8.06,-6.526,6546,18.1
118912,929,8.08,-6.568,6546,18.2
119040,930,8.11,-6.631,6547,18.2
119168,931,8.1,-6.61,6547,18.2
119296,932,8.09,-6.589,6548,18.2
119424,933,8.1,-6.59,6548,18.2
119552,934,8.1,-6.59,6549,18.3
119680,935,8.09,-6.549,6549,18.3
119808,936,8.06,-6.486,6550,18.3
119936,937,8.08,-6.528,6550,18.3
120064,938,8.08,-6.508,6541,18.4
120192,939,8.07,-6.487,6541,18.4
120320,940,8.06,-6.486,6542,18.4
120448,941,8.07,-6.507,6542,18.4
120576,942,8.06,-6.466,6543,18.4
120704,943,8.04,-6.384,6544,18.4
120832,944,8.04,-6.384,6544,18.5
120960,945,8.04,-6.384,6544,18.5
121088,946,8.03,-6.323,6545,18.5
121216,947,8.06,-6.386,6545,18.5
121344,948,8.07,-6.387,6545,18.5
121472,949,8.08,-6.448,6546,18.6
121600,950,8.08,-6.488,6546,18.6
121728,951,8.09,-6.509,6547,18.6
121856,952,8.09,-6.549,6547,18.6
121984,953,8.05,-6.465,6548,18.6
122112,954,8.05,-6.485,6549,18.6
122240,955,8.04,-6.484,6549,18.7
122368,956,8.04,-6.484,6550,18.7
122496,957,8.06,-6.526,6550,18.7
122624,958,8.06,-6.526,6550,18.7
122752,959,8.07,-6.547,6551,18.7
122880,960,8.07,-6.527,6552,18.8
123008,961,8.08,-6.548,6552,18.8
123136,962,8.09,-6.569,6552,18.8
123264,963,8.08,-6.548,6553,18.8
123392,964,8.1,-6.59,6553,18.8
123520,965,8.11,-6.591,6554,18.8
123648,966,8.11,-6.611,6555,18.9
123776,967,8.1,-6.59,6555,18.9
123904,968,8.09,-6.569,6556,18.9
124032,969,8.09,-6.569,6556,18.9
124160,970,8.06,-6.486,6557,18.9
124288,971,8.08,-6.548,6557,19.0
124416,972,8.06,-6.466,6558,19.0
124544,973,8.05,-6.425,6558,19.0
124672,974,8.04,-6.384,6559,19.0
124800,975,8.07,-6.447,6559,19.0
124928,976,8.07,-6.447,6559,19.0
125056,977,8.05,-6.405,6560,19.1
125184,978,8.05,-6.405,6560,19.1
125312,979,8.08,-6.528,6561,19.1
125440,980,8.09,-6.569,6561,19.1
125568,981,8.08,-6.548,6561,19.1
125696,982,8.06,-6.526,6562,19.2
125824,983,8.07,-6.547,6562,19.2
125952,984,8.06,-6.526,6563,19.2
126080,985,8.04,-6.484,6563,19.2
126208,986,8.06,-6.506,6564,19.2
126336,987,8.05,-6.485,6564,19.2
126464,988,8.08,-6.548,6565,19.3
126592,989,8.07,-6.487,6565,19.3
126720,990,8.08,-6.508,6566,19.3
126848,991,8.08,-6.508,6566,19.3
126976,992,8.05,-6.465,6567,19.3
127104,993,8.06,-6.486,6567,19.4
127232,994,8.04,-6.444,6568,19.4
127360,995,8.04,-6.484,6569,19.4
127488,996,8.05,-6.505,6569,19.4
127616,997,8.04,-6.484,6569,19.4
127744,998,8.05,-6.505,6570,19.4
127872,999,8.06,-6.506,6570,19.5
128000,1000,8.08,-6.488,6571,19.5
128128,1001,8.07,-6.467,6571,19.5
128256,1002,8.07,-6.467,6571,19.5
128384,1003,8.06,-6.406,6571,19.5
128512,1004,8.06,-6.406,6572,19.6
128640,1005,8.07,-6.427,6572,19.6
128768,1006,8.04,-6.404,6573,19.6
128896,1007,8.03,-6.403,6573,19.6
129024,1008,8.02,-6.382,6574,19.6
129152,1009,8.04,-6.444,6574,19.6
129280,1010,8.04,-6.464,6574,19.7
129408,1011,8.05,-6.485,6575,19.7
129536,1012,8.06,-6.506,6575,19.7
129664,1013,8.09,-6.589,6576,19.7
129792,1014,8.09,-6.589,6576,19.7
129920,1015,8.08,-6.568,6577,19.8
130048,1016,8.08,-6.548,6569,19.8
130176,1017,8.07,-6.507,6569,19.8
130304,1018,8.06,-6.466,6570,19.8
130432,1019,8.08,-6.508,6570,19.9
130560,1020,8.08,-6.468,6570,19.9
130688,1021,8.1,-6.49,6571,19.9
130816,1022,8.1,-6.51,6571,19.9
130944,1023,8.1,-6.51,6572,19.9
131072,1024,8.1,-6.55,6572,19.9
131200,1025,8.07,-6.467,6572,20.0
131328,1026,8.04,-6.444,6573,20.0
131456,1027,8.03,-6.443,6573,20.0
131584,1028,8.03,-6.443,6574,20.0
131712,1029,8.03,-6.443,6574,20.0
131840,1030,8.03,-6.443,6575,20.0
131968,1031,8.03,-6.443,6575,20.1
132096,1032,8.03,-6.443,6576,20.1
132224,1033,8.04,-6.444,6576,20.1
132352,1034,8.02,-6.382,6577,20.1
132480,1035,8.02,-6.382,6577,20.1
132608,1036,8.03,-6.403,6577,20.2
132736,1037,8.04,-6.404,6578,20.2
132864,1038,8.04,-6.424,6578,20.2
132992,1039,8.05,-6.445,6579,20.2
133120,1040,8.06,-6.506,6579,20.2
133248,1041,8.08,-6.508,6580,20.2
133376,1042,8.08,-6.508,6580,20.3
133504,1043,8.07,-6.467,6581,20.3
133632,1044,8.06,-6.426,6581,20.3
133760,1045,8.05,-6.385,6581,20.3
133888,1046,8.06,-6.386,6582,20.3
134016,1047,8.04,-6.364,6583,20.4
134144,1048,8.03,-6.303,6583,20.4
134272,1049,8.04,-6.344,6583,20.4
134400,1050,8.04,-6.364,6583,20.4
134528,1051,8.05,-6.385,6584,20.4
134656,1052,8.03,-6.343,6584,20.4
134784,1053,8.03,-6.363,6585,20.5
134912,1054,8.03,-6.383,6585,20.5
135040,1055,8.04,-6.384,6586,20.5
135168,1056,8.04,-6.404,6586,20.5
135296,1057,8.03,-6.383,6586,20.5
135424,1058,8.03,-6.363,6587,20.6
135552,1059,8.06,-6.446,6587,20.6
135680,1060,8.05,-6.405,6587,20.6
135808,1061,8.06,-6.426,6588,20.6
135936,1062,8.04,-6.384,6588,20.6
136064,1063,8.04,-6.364,6589,20.6
136192,1064,8.04,-6.384,6589,20.7
136320,1065,8.03,-6.343,6590,20.7
136448,1066,8.02,-6.342,6590,20.7
136576,1067,8.02,-6.322,6590,20.7
136704,1068,8.02,-6.362,6591,20.7
136832,1069,8.02,-6.362,6591,20.8
136960,1070,8.02,-6.382,6592,20.8
137088,1071,8.02,-6.402,6592,20.8
137216,1072,8.02,-6.402,6592,20.8
137344,1073,8.01,-6.401,6593,20.8
137472,1074,8.02,-6.422,6593,20.8
137600,1075,8.03,-6.403,6594,20.9
137728,1076,8.03,-6.403,6594,20.9
137856,1077,8.03,-6.383,6594,20.9
137984,1078,8.03,-6.383,6595,20.9
138112,1079,8.04,-6.404,6595,20.9
138240,1080,8.03,-6.323,6596,21.0
138368,1081,8.02,-6.342,6596,21.0
138496,1082,8.02,-6.322,6597,21.0
138624,1083,8.03,-6.323,6597,21.0
138752,1084,8.02,-6.322,6597,21.0
138880,1085,8.05,-6.385,6598,21.0
139008,1086,8.04,-6.324,6599,21.1
139136,1087,8.06,-6.366,6599,21.1
139264,1088,8.07,-6.367,6599,21.1
139392,1089,8.07,-6.367,6599,21.1
139520,1090,8.08,-6.408,6600,21.1
139648,1091,8.06,-6.366,6600,21.2
139776,1092,8.06,-6.406,6600,21.2
139904,1093,8.06,-6.446,6601,21.2
140032,1094,8.06,-6.486,6590,21.2
140160,1095,8.07,-6.527,6591,21.3
140288,1096,8.05,-6.425,6591,21.3
140416,1097,8.04,-6.404,6592,21.3
140544,1098,8.05,-6.405,6592,21.3
140672,1099,8.03,-6.363,6587,21.4
140800,1100,8.03,-6.383,6587,21.4
140928,1101,8.03,-6.383,6586,21.4
141056,1102,8.04,-6.424,6587,21.4
141184,1103,8.05,-6.445,6586,21.4
141312,1104,8.04,-6.384,6587,21.5
141440,1105,8.06,-6.406,6587,21.5
141568,1106,8.06,-6.386,6588,21.5
141696,1107,8.06,-6.386,6588,21.5
141824,1108,8.05,-6.345,6589,21.5
141952,1109,8.04,-6.324,6589,21.5
142080,1110,8.05,-6.365,6589,21.6
142208,1111,8.05,-6.425,6590,21.6
142336,1112,8.04,-6.364,6590,21.6
142464,1113,8.04,-6.344,6591,21.6
142592,1114,8.04,-6.384,6591,21.6
142720,1115,8.05,-6.425,6591,21.7
142848,1116,8.04,-6.384,6591,21.7
142976,1117,8.03,-6.363,6592,21.7
143104,1118,8.03,-6.383,6592,21.7
143232,1119,8.02,-6.402,6593,21.7
143360,1120,8.02,-6.402,6593,21.7
143488,1121,8.0,-6.36,6593,21.8
143616,1122,8.0,-6.36,6593,21.8
143744,1123,8.01,-6.361,6594,21.8
143872,1124,8.04,-6.404,6594,21.8
144000,1125,8.05,-6.445,6595,21.8
144128,1126,8.06,-6.466,6595,21.9
144256,1127,8.08,-6.488,6595,21.9
144384,1128,8.08,-6.488,6596,21.9
144512,1129,8.08,-6.488,6596,21.9
144640,1130,8.05,-6.425,6597,21.9
144768,1131,8.03,-6.383,6597,21.9
144896,1132,8.03,-6.363,6598,22.0
145024,1133,8.03,-6.383,6598,22.0
145152,1134,8.03,-6.383,6598,22.0
145280,1135,8.04,-6.424,6599,22.0
145408,1136,8.04,-6.404,6599,22.0
145536,1137,8.04,-6.404,6600,22.0
145664,1138,8.05,-6.405,6600,22.1
145792,1139,8.07,-6.447,6600,22.1
145920,1140,8.05,-6.405,6601,22.1
146048,1141,8.04,-6.364,6601,22.1
146176,1142,8.05,-6.385,6602,22.1
146304,1143,8.05,-6.405,6602,22.2
146432,1144,8.05,-6.425,6602,22.2
146560,1145,8.03,-6.383,6603,22.2
146688,1146,8.02,-6.342,6603,22.2
146816,1147,8.02,-6.362,6604,22.2
146944,1148,8.01,-6.301,6604,22.2
147072,1149,8.02,-6.342,6605,22.3
147200,1150,8.03,-6.363,6605,22.3
147328,1151,8.03,-6.383,6605,22.3
147456,1152,8.04,-6.444,6606,22.3
147584,1153,8.06,-6.466,6607,22.3
147712,1154,8.06,-6.486,6607,22.4
147840,1155,8.06,-6.466,6608,22.4
147968,1156,8.04,-6.404,6608,22.4
148096,1157,8.06,-6.446,6608,22.4
148224,1158,8.05,-6.405,6609,22.4
148352,1159,8.03,-6.343,6609,22.4
148480,1160,8.04,-6.344,6610,22.5
148608,1161,8.03,-6.323,6610,22.5
148736,1162,8.04,-6.324,6610,22.5
148864,1163,8.02,-6.242,6610,22.5
148992,1164,8.04,-6.264,6611,22.5
149120,1165,8.05,-6.245,6612,22.6
149248,1166,8.05,-6.285,6612,22.6
149376,1167,8.04,-6.284,6612,22.6
149504,1168,8.05,-6.325,6613,22.6
149632,1169,8.06,-6.406,6613,22.6
149760,1170,8.05,-6.325,6613,22.6
149888,1171,8.03,-6.343,6614,22.7
150016,1172,8.05,-6.345,6603,22.7
150144,1173,8.06,-6.386,6603,22.7
150272,1174,8.05,-6.345,6603,22.8
150400,1175,8.04,-6.324,6604,22.8
150528,1176,8.04,-6.304,6604,22.8
150656,1177,8.05,-6.385,6604,22.8
150784,1178,8.03,-6.363,6604,22.8
150912,1179,8.03,-6.363,6605,22.8
151040,1180,8.03,-6.343,6605,22.9
151168,1181,8.04,-6.344,6606,22.9
151296,1182,8.06,-6.386,6606,22.9
151424,1183,8.06,-6.406,6606,22.9
151552,1184,8.09,-6.429,6607,22.9
151680,1185,8.09,-6.389,6607,23.0
151808,1186,8.08,-6.408,6608,23.0
151936,1187,8.08,-6.388,6608,23.0
152064,1188,8.06,-6.326,6609,23.0
152192,1189,8.05,-6.325,6604,23.0
152320,1190,8.02,-6.302,6601,23.1
152448,1191,8.03,-6.303,6596,23.1
152576,1192,8.03,-6.283,6594,23.1
152704,1193,8.03,-6.263,6592,23.2
152832,1194,8.04,-6.304,6591,23.2
152960,1195,8.04,-6.304,6591,23.2
153088,1196,8.04,-6.284,6591,23.2
153216,1197,8.04,-6.324,6590,23.2
153344,1198,8.04,-6.324,6590,23.3
153472,1199,8.05,-6.385,6589,23.3
153600,1200,8.04,-6.344,6585,23.3
153728,1201,8.05,-6.365,6584,23.3
153856,1202,8.04,-6.324,6584,23.4
153984,1203,8.02,-6.282,6584,23.4
154112,1204,8.02,-6.302,6584,23.4
154240,1205,8.01,-6.301,6584,23.4
154368,1206,8.01,-6.261,6584,23.4
154496,1207,8.0,-6.24,6584,23.5
154624,1208,8.0,-6.26,6584,23.5
154752,1209,8.01,-6.281,6585,23.5
154880,1210,8.03,-6.303,6585,23.5
155008,1211,8.03,-6.243,6586,23.5
155136,1212,8.03,-6.263,6586,23.6
155264,1213,8.05,-6.265,6586,23.6
155392,1214,8.05,-6.285,6586,23.6
155520,1215,8.05,-6.305,6587,23.6
155648,1216,8.06,-6.286,6587,23.6
155776,1217,8.06,-6.266,6587,23.6
155904,1218,8.06,-6.286,6587,23.7
156032,1219,8.05,-6.325,6588,23.7
156160,1220,8.05,-6.225,6588,23.7
156288,1221,8.05,-6.245,6588,23.7
156416,1222,8.02,-6.142,6589,23.7
156544,1223,8.03,-6.183,6589,23.8
156672,1224,8.02,-6.242,6589,23.8
156800,1225,8.02,-6.222,6589,23.8
156928,1226,8.02,-6.282,6588,23.8
157056,1227,8.01,-6.221,6587,23.8
157184,1228,8.03,-6.263,6583,23.9
157312,1229,8.02,-6.182,6583,23.9
157440,1230,8.04,-6.204,6583,23.9
157568,1231,8.04,-6.114,6583,23.9
157696,1232,8.06,-6.156,6583,24.0
157824,1233,8.06,-6.131,6583,24.0
157952,1234,8.06,-6.151,6583,24.0
158080,1235,8.07,-6.152,6583,24.0
158208,1236,8.07,-6.192,6583,24.0
158336,1237,8.08,-6.218,6583,24.1
158464,1238,8.08,-6.203,6583,24.1
158592,1239,8.07,-6.207,6582,24.1
158720,1240,8.07,-6.167,6582,24.1
158848,1241,8.05,-6.165,6582,24.1
158976,1242,8.03,-6.043,6580,24.2
159104,1243,8.03,-6.038,6580,24.2
159232,1244,8.04,-6.039,6578,24.2
159360,1245,8.05,-5.98,6579,24.2
159488,1246,8.04,-5.894,6579,24.2
159616,1247,8.04,-5.854,6579,24.3
159744,1248,8.07,-5.977,6580,24.3
159872,1249,8.06,-5.936,6580,24.3
160000,1250,8.1,-5.965,6569,24.4
160128,1251,8.11,-6.001,6569,24.4
160256,1252,8.09,-5.924,6569,24.4
160384,1253,8.09,-5.944,6569,24.4
160512,1254,8.07,-5.842,6569,24.4
160640,1255,8.07,-5.822,6569,24.5
160768,1256,8.03,-5.728,6569,24.5
160896,1257,8.01,-5.771,6569,24.5
161024,1258,8.01,-5.726,6569,24.5
161152,1259,8.01,-5.706,6569,24.5
161280,1260,8.01,-5.761,6569,24.5
161408,1261,8.01,-5.756,6570,24.6
161536,1262,8.01,-5.766,6570,24.6
161664,1263,8.01,-5.746,6569,24.6
161792,1264,8.01,-5.686,6567,24.6
161920,1265,8.02,-5.652,6567,24.7
162048,1266,8.03,-5.573,6567,24.7
162176,1267,8.04,-5.454,6567,24.7
162304,1268,8.05,-5.325,6567,24.7
162432,1269,8.05,-5.205,6558,24.8
162560,1270,8.08,-5.228,6553,24.8
162688,1271,8.1,-5.13,6550,24.8
162816,1272,8.09,-5.104,6549,24.9
162944,1273,8.09,-5.184,6549,24.9
163072,1274,8.07,-4.927,6549,24.9
163200,1275,8.09,-4.949,6548,24.9
163328,1276,8.08,-4.928,6547,24.9
163456,1277,8.03,-4.878,6547,25.0
163584,1278,8.03,-4.793,6547,25.0
163712,1279,8.04,-4.709,6546,25.0
163840,1280,8.04,-4.864,6545,25.0
163968,1281,8.04,-4.684,6545,25.1
164096,1282,8.06,-4.731,6545,25.1
164224,1283,8.08,-4.618,6545,25.1
164352,1284,8.09,-4.669,6540,25.1
164480,1285,8.1,-4.525,6538,25.2
164608,1286,8.1,-4.435,6537,25.2
164736,1287,8.11,-4.321,6537,25.2
164864,1288,8.13,-4.433,6537,25.2
164992,1289,8.15,-4.39,6532,25.3
165120,1290,8.16,-4.046,6531,25.3
165248,1291,8.15,-3.945,6529,25.3
165376,1292,8.14,-3.924,6527,25.3
165504,1293,8.14,-3.854,6526,25.4
165632,1294,8.1,-3.395,6525,25.4
165760,1295,8.08,-3.283,6524,25.4
165888,1296,8.06,-3.241,6523,25.4
166016,1297,8.06,-3.111,6521,25.5
166144,1298,8.09,-3.054,6520,25.5
166272,1299,8.11,-3.066,6519,25.5
166400,1300,8.1,-3.125,6517,25.5
166528,1301,8.15,-3.205,6515,25.6
166656,1302,8.17,-3.122,6512,25.6
166784,1303,8.2,-3.025,6510,25.6
166912,1304,8.16,-2.886,6508,25.6
167040,1305,8.15,-2.71,6505,25.7
167168,1306,8.16,-2.691,6503,25.7
167296,1307,8.16,-2.416,6501,25.7
167424,1308,8.16,-2.491,6500,25.8
167552,1309,8.14,-2.279,6498,25.8
167680,1310,8.16,-2.421,6497,25.8
167808,1311,8.22,-2.517,6495,25.8
167936,1312,8.29,-2.259,6494,25.9
168064,1313,8.36,-2.401,6492,25.9
